"No.","Time","Source IP","Source HW","Source Port","Dest IP","Dest HW","Dest Port","Protocol","Length","Info"
"47","0.648206000","10.50.63.61","Giga-Byt_59:c5:93","38521","91.190.216.9","Sonicwal_18:fb:1a","80","TCP","54","38521 > http [ACK] Seq=1 Ack=1 Win=14600 Len=0"
"48","0.651012000","10.50.63.61","Giga-Byt_59:c5:93","38521","91.190.216.9","Sonicwal_18:fb:1a","80","HTTP","276","GET /ui/2/4.1.0.20/en/getlatestversion?ver=4.1.0.20&uhash=1c250a2825c2f9d649ebd19223ccf45a9 HTTP/1.1 "
"49","0.654753000","10.50.63.61","Giga-Byt_59:c5:93","51141","91.190.218.61","Sonicwal_18:fb:1a","12350","TCP","66","51141 > 12350 [ACK] Seq=811 Ack=537 Win=15744 Len=0 TSval=5275812 TSecr=3075217643"
"50","0.663395000","91.190.216.9","Sonicwal_18:fb:1a","80","10.50.63.61","Giga-Byt_59:c5:93","38521","TCP","60","http > 38521 [ACK] Seq=1 Ack=223 Win=8190 Len=0"
"51","0.670753000","10.50.63.61","Giga-Byt_59:c5:93","46504","157.56.123.82","Sonicwal_18:fb:1a","443","TLSv1","333","[TCP Retransmission] Client Key Exchange"
"52","0.675017000","91.190.216.9","Sonicwal_18:fb:1a","80","10.50.63.61","Giga-Byt_59:c5:93","38521","HTTP","455","HTTP/1.1 200 OK  (text/html)"
"53","0.675042000","10.50.63.61","Giga-Byt_59:c5:93","38521","91.190.216.9","Sonicwal_18:fb:1a","80","TCP","54","38521 > http [ACK] Seq=223 Ack=402 Win=15544 Len=0"
"54","0.675340000","10.50.63.61","Giga-Byt_59:c5:93","38521","91.190.216.9","Sonicwal_18:fb:1a","80","TCP","54","38521 > http [FIN, ACK] Seq=223 Ack=402 Win=15544 Len=0"
"55","0.681899000","157.56.123.82","Sonicwal_18:fb:1a","443","10.50.63.61","Giga-Byt_59:c5:93","46504","TCP","66","https > 46504 [ACK] Seq=4472 Ack=330 Win=64893 Len=0 TSval=428920759 TSecr=5275763"
"56","0.681931000","10.50.63.61","Giga-Byt_59:c5:93","46504","157.56.123.82","Sonicwal_18:fb:1a","443","TLSv1","113","Change Cipher Spec, Encrypted Handshake Message"
"57","0.684239000","157.56.123.82","Sonicwal_18:fb:1a","443","10.50.63.61","Giga-Byt_59:c5:93","46504","TCP","78","[TCP Dup ACK 55#1] https > 46504 [ACK] Seq=4472 Ack=330 Win=64893 Len=0 TSval=428920760 TSecr=5275763 SLE=63 SRE=330"
"58","0.686510000","91.190.216.9","Sonicwal_18:fb:1a","80","10.50.63.61","Giga-Byt_59:c5:93","38521","TCP","60","http > 38521 [FIN, ACK] Seq=402 Ack=223 Win=8190 Len=0"
"59","0.686548000","10.50.63.61","Giga-Byt_59:c5:93","38521","91.190.216.9","Sonicwal_18:fb:1a","80","TCP","54","38521 > http [ACK] Seq=224 Ack=403 Win=15544 Len=0"
"60","0.686851000","91.190.216.9","Sonicwal_18:fb:1a","80","10.50.63.61","Giga-Byt_59:c5:93","38521","TCP","60","http > 38521 [ACK] Seq=403 Ack=224 Win=8190 Len=0"
"61","0.695806000","157.56.123.82","Sonicwal_18:fb:1a","443","10.50.63.61","Giga-Byt_59:c5:93","46504","TLSv1","113","Change Cipher Spec, Encrypted Handshake Message"
"62","0.696002000","10.50.63.61","Giga-Byt_59:c5:93","46504","157.56.123.82","Sonicwal_18:fb:1a","443","TLSv1","289","Application Data"
