"No.","Time","Source IP","Source HW","Source Port","Dest IP","Dest HW","Dest Port","Protocol","Length","Info"
"1","0.000000","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","10.252.174.188","12:31:38:00:a9:4e","22","TCP","74","38850 > ssh [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=841005 TSecr=0 WS=16"
"2","0.000037","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","TCP","74","ssh > 38850 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=5252207 TSecr=841005 WS=16"
"3","0.001685","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","38850 > ssh [ACK] Seq=1 Ack=1 Win=14608 Len=0 TSval=841005 TSecr=5252207"
"4","0.086444","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","SSHv2","105","Server Protocol: SSH-2.0-OpenSSH_5.9p1 Debian-5ubuntu1\\r"
"5","0.087987","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","38850 > ssh [ACK] Seq=1 Ack=40 Win=14608 Len=0 TSval=841027 TSecr=5252229"
"6","0.089097","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","87","Client Protocol: SSH-2.0-OpenSSH_5.0\\r"
"7","0.089128","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","TCP","66","ssh > 38850 [ACK] Seq=40 Ack=22 Win=14480 Len=0 TSval=5252229 TSecr=841027"
"8","0.091125","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","SSHv2","1050","Server: Key Exchange Init"
"9","0.093270","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","626","Client: Key Exchange Init"
"10","0.153865","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","TCP","66","ssh > 38850 [ACK] Seq=1024 Ack=582 Win=15600 Len=0 TSval=5252246 TSecr=841028"
"11","0.155482","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","90","Client: Diffie-Hellman GEX Request"
"12","0.155495","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","TCP","66","ssh > 38850 [ACK] Seq=1024 Ack=606 Win=15600 Len=0 TSval=5252246 TSecr=841044"
"13","0.157596","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","SSHv2","218","Server: Diffie-Hellman Key Exchange Reply"
"14","0.165396","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","210","Client: Diffie-Hellman GEX Init"
"15","0.168396","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","SSHv2","786","Server: Diffie-Hellman GEX Reply"
"16","0.174259","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","90","Client: New Keys"
"17","0.213387","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","TCP","66","ssh > 38850 [ACK] Seq=1896 Ack=774 Win=16720 Len=0 TSval=5252261 TSecr=841048"
"18","0.214830","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","118","Encrypted request packet len=52"
"19","0.214837","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","TCP","66","ssh > 38850 [ACK] Seq=1896 Ack=826 Win=16720 Len=0 TSval=5252261 TSecr=841058"
"20","0.215117","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","SSHv2","118","Encrypted response packet len=52"
"21","0.216981","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","150","Encrypted request packet len=84"
"22","0.223046","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","SSHv2","134","Encrypted response packet len=68"
"23","0.224872","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","38850 > ssh [FIN, ACK] Seq=910 Ack=2016 Win=20512 Len=0 TSval=841061 TSecr=5252263"
"24","0.261910","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","TCP","66","ssh > 38850 [ACK] Seq=2016 Ack=911 Win=16720 Len=0 TSval=5252273 TSecr=841061"
"25","0.261935","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","10.252.174.188","12:31:38:00:a9:4e","22","TCP","74","42574 > ssh [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=841062 TSecr=0 WS=16"
"26","0.261974","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","TCP","74","ssh > 42574 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=5252273 TSecr=841062 WS=16"
"27","0.263383","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","TCP","66","ssh > 38850 [FIN, ACK] Seq=2016 Ack=911 Win=16720 Len=0 TSval=5252273 TSecr=841061"
"28","0.263715","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","42574 > ssh [ACK] Seq=1 Ack=1 Win=14608 Len=0 TSval=841071 TSecr=5252273"
"29","0.264890","23.20.23.147","fe:ff:ff:ff:ff:ff","38850","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","38850 > ssh [ACK] Seq=911 Ack=2017 Win=20512 Len=0 TSval=841071 TSecr=5252273"
"30","0.386046","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","SSHv2","105","Server Protocol: SSH-2.0-OpenSSH_5.9p1 Debian-5ubuntu1\\r"
"31","0.387843","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","42574 > ssh [ACK] Seq=1 Ack=40 Win=14608 Len=0 TSval=841102 TSecr=5252304"
"32","0.388587","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","87","Client Protocol: SSH-2.0-OpenSSH_5.0\\r"
"33","0.388614","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","TCP","66","ssh > 42574 [ACK] Seq=40 Ack=22 Win=14480 Len=0 TSval=5252304 TSecr=841102"
"34","0.390798","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","SSHv2","1050","Server: Key Exchange Init"
"35","0.393013","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","626","Client: Key Exchange Init"
"36","0.454005","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","TCP","66","ssh > 42574 [ACK] Seq=1024 Ack=582 Win=15600 Len=0 TSval=5252321 TSecr=841103"
"37","0.457000","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","90","Client: Diffie-Hellman GEX Request"
"38","0.457020","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","TCP","66","ssh > 42574 [ACK] Seq=1024 Ack=606 Win=15600 Len=0 TSval=5252321 TSecr=841119"
"39","0.459414","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","SSHv2","218","Server: Diffie-Hellman Key Exchange Reply"
"40","0.466237","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","210","Client: Diffie-Hellman GEX Init"
"41","0.469149","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","SSHv2","786","Server: Diffie-Hellman GEX Reply"
"42","0.475740","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","90","Client: New Keys"
"43","0.514070","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","TCP","66","ssh > 42574 [ACK] Seq=1896 Ack=774 Win=16720 Len=0 TSval=5252336 TSecr=841124"
"44","0.515711","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","118","Encrypted request packet len=52"
"45","0.515724","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","TCP","66","ssh > 42574 [ACK] Seq=1896 Ack=826 Win=16720 Len=0 TSval=5252336 TSecr=841134"
"46","0.515970","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","SSHv2","118","Encrypted response packet len=52"
"47","0.517851","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","150","Encrypted request packet len=84"
"48","0.586163","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","TCP","66","ssh > 42574 [ACK] Seq=1948 Ack=910 Win=16720 Len=0 TSval=5252354 TSecr=841134"
"49","2.602949","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","SSHv2","134","Encrypted response packet len=68"
"50","2.604823","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","42574 > ssh [FIN, ACK] Seq=910 Ack=2016 Win=20512 Len=0 TSval=841656 TSecr=5252858"
"51","2.607184","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","TCP","66","ssh > 42574 [FIN, ACK] Seq=2016 Ack=911 Win=16720 Len=0 TSval=5252859 TSecr=841656"
"52","2.608856","23.20.23.147","fe:ff:ff:ff:ff:ff","42574","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","42574 > ssh [ACK] Seq=911 Ack=2017 Win=20512 Len=0 TSval=841657 TSecr=5252859"
"53","2.609629","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","10.252.174.188","12:31:38:00:a9:4e","22","TCP","74","51492 > ssh [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=841657 TSecr=0 WS=16"
"54","2.609647","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","TCP","74","ssh > 51492 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=5252860 TSecr=841657 WS=16"
"55","2.611349","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","51492 > ssh [ACK] Seq=1 Ack=1 Win=14608 Len=0 TSval=841658 TSecr=5252860"
"56","2.683964","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","SSHv2","105","Server Protocol: SSH-2.0-OpenSSH_5.9p1 Debian-5ubuntu1\\r"
"57","2.685593","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","51492 > ssh [ACK] Seq=1 Ack=40 Win=14608 Len=0 TSval=841676 TSecr=5252878"
"58","2.686591","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","87","Client Protocol: SSH-2.0-OpenSSH_5.0\\r"
"59","2.686623","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","TCP","66","ssh > 51492 [ACK] Seq=40 Ack=22 Win=14480 Len=0 TSval=5252879 TSecr=841676"
"60","2.773014","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","SSHv2","1050","Server: Key Exchange Init"
"61","2.775419","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","626","Client: Key Exchange Init"
"62","2.775460","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","TCP","66","ssh > 51492 [ACK] Seq=1024 Ack=582 Win=15600 Len=0 TSval=5252901 TSecr=841699"
"63","2.776961","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","90","Client: Diffie-Hellman GEX Request"
"64","2.776969","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","TCP","66","ssh > 51492 [ACK] Seq=1024 Ack=606 Win=15600 Len=0 TSval=5252901 TSecr=841699"
"65","2.778708","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","SSHv2","218","Server: Diffie-Hellman Key Exchange Reply"
"66","2.819359","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","210","Client: Diffie-Hellman GEX Init"
"67","2.822634","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","SSHv2","786","Server: Diffie-Hellman GEX Reply"
"68","2.828554","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","90","Client: New Keys"
"69","2.865396","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","TCP","66","ssh > 51492 [ACK] Seq=1896 Ack=774 Win=16720 Len=0 TSval=5252924 TSecr=841712"
"70","2.866813","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","118","Encrypted request packet len=52"
"71","2.866821","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","TCP","66","ssh > 51492 [ACK] Seq=1896 Ack=826 Win=16720 Len=0 TSval=5252924 TSecr=841721"
"72","2.866956","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","SSHv2","118","Encrypted response packet len=52"
"73","2.868605","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","166","Encrypted request packet len=100"
"74","2.927382","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","TCP","66","ssh > 51492 [ACK] Seq=1948 Ack=926 Win=16720 Len=0 TSval=5252939 TSecr=841722"
"75","5.218292","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","SSHv2","134","Encrypted response packet len=68"
"76","5.220691","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","51492 > ssh [FIN, ACK] Seq=926 Ack=2016 Win=20512 Len=0 TSval=842310 TSecr=5253512"
"77","5.223004","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","TCP","66","ssh > 51492 [FIN, ACK] Seq=2016 Ack=927 Win=16720 Len=0 TSval=5253513 TSecr=842310"
"78","5.224570","23.20.23.147","fe:ff:ff:ff:ff:ff","51492","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","51492 > ssh [ACK] Seq=927 Ack=2017 Win=20512 Len=0 TSval=842311 TSecr=5253513"
"79","5.225255","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","10.252.174.188","12:31:38:00:a9:4e","22","TCP","74","55025 > ssh [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=842311 TSecr=0 WS=16"
"80","5.225271","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","TCP","74","ssh > 55025 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=5253513 TSecr=842311 WS=16"
"81","5.227124","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","55025 > ssh [ACK] Seq=1 Ack=1 Win=14608 Len=0 TSval=842311 TSecr=5253513"
"82","5.300594","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","SSHv2","105","Server Protocol: SSH-2.0-OpenSSH_5.9p1 Debian-5ubuntu1\\r"
"83","5.302125","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","55025 > ssh [ACK] Seq=1 Ack=40 Win=14608 Len=0 TSval=842330 TSecr=5253532"
"84","5.303243","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","87","Client Protocol: SSH-2.0-OpenSSH_5.0\\r"
"85","5.303273","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","TCP","66","ssh > 55025 [ACK] Seq=40 Ack=22 Win=14480 Len=0 TSval=5253533 TSecr=842331"
"86","5.389484","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","SSHv2","1050","Server: Key Exchange Init"
"87","5.419068","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","626","Client: Key Exchange Init"
"88","5.419088","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","TCP","66","ssh > 55025 [ACK] Seq=1024 Ack=582 Win=15600 Len=0 TSval=5253562 TSecr=842359"
"89","5.420541","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","90","Client: Diffie-Hellman GEX Request"
"90","5.420550","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","TCP","66","ssh > 55025 [ACK] Seq=1024 Ack=606 Win=15600 Len=0 TSval=5253562 TSecr=842360"
"91","5.422793","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","SSHv2","218","Server: Diffie-Hellman Key Exchange Reply"
"92","5.428253","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","210","Client: Diffie-Hellman GEX Init"
"93","5.430872","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","SSHv2","786","Server: Diffie-Hellman GEX Reply"
"94","5.459897","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","90","Client: New Keys"
"95","5.497391","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","TCP","66","ssh > 55025 [ACK] Seq=1896 Ack=774 Win=16720 Len=0 TSval=5253582 TSecr=842364"
"96","5.498829","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","118","Encrypted request packet len=52"
"97","5.498837","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","TCP","66","ssh > 55025 [ACK] Seq=1896 Ack=826 Win=16720 Len=0 TSval=5253582 TSecr=842379"
"98","5.498919","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","SSHv2","118","Encrypted response packet len=52"
"99","5.500871","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","150","Encrypted request packet len=84"
"100","5.615946","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","TCP","66","ssh > 55025 [ACK] Seq=1948 Ack=910 Win=16720 Len=0 TSval=5253611 TSecr=842380"
"101","7.213543","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","SSHv2","134","Encrypted response packet len=68"
"102","7.215376","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","55025 > ssh [FIN, ACK] Seq=910 Ack=2016 Win=20512 Len=0 TSval=842809 TSecr=5254011"
"103","7.217759","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","TCP","66","ssh > 55025 [FIN, ACK] Seq=2016 Ack=911 Win=16720 Len=0 TSval=5254012 TSecr=842809"
"104","7.219567","23.20.23.147","fe:ff:ff:ff:ff:ff","55025","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","55025 > ssh [ACK] Seq=911 Ack=2017 Win=20512 Len=0 TSval=842810 TSecr=5254012"
"105","7.220518","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","10.252.174.188","12:31:38:00:a9:4e","22","TCP","74","49484 > ssh [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=842810 TSecr=0 WS=16"
"106","7.220537","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","TCP","74","ssh > 49484 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=5254012 TSecr=842810 WS=16"
"107","7.222093","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","49484 > ssh [ACK] Seq=1 Ack=1 Win=14608 Len=0 TSval=842810 TSecr=5254012"
"108","7.271410","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","SSHv2","105","Server Protocol: SSH-2.0-OpenSSH_5.9p1 Debian-5ubuntu1\\r"
"109","7.368349","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","49484 > ssh [ACK] Seq=1 Ack=40 Win=14608 Len=0 TSval=842823 TSecr=5254025"
"110","7.368368","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","87","Client Protocol: SSH-2.0-OpenSSH_5.0\\r"
"111","7.368430","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","TCP","66","ssh > 49484 [ACK] Seq=40 Ack=22 Win=14480 Len=0 TSval=5254049 TSecr=842823"
"112","7.370474","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","SSHv2","1050","Server: Key Exchange Init"
"113","7.373021","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","626","Client: Key Exchange Init"
"114","7.409408","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","TCP","66","ssh > 49484 [ACK] Seq=1024 Ack=582 Win=15600 Len=0 TSval=5254060 TSecr=842848"
"115","7.410947","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","90","Client: Diffie-Hellman GEX Request"
"116","7.410971","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","TCP","66","ssh > 49484 [ACK] Seq=1024 Ack=606 Win=15600 Len=0 TSval=5254060 TSecr=842857"
"117","7.413211","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","SSHv2","218","Server: Diffie-Hellman Key Exchange Reply"
"118","7.418967","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","210","Client: Diffie-Hellman GEX Init"
"119","7.421559","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","SSHv2","786","Server: Diffie-Hellman GEX Reply"
"120","7.427296","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","90","Client: New Keys"
"121","7.465415","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","TCP","66","ssh > 49484 [ACK] Seq=1896 Ack=774 Win=16720 Len=0 TSval=5254074 TSecr=842862"
"122","7.466844","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","118","Encrypted request packet len=52"
"123","7.466859","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","TCP","66","ssh > 49484 [ACK] Seq=1896 Ack=826 Win=16720 Len=0 TSval=5254074 TSecr=842871"
"124","7.467121","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","SSHv2","118","Encrypted response packet len=52"
"125","7.469137","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","150","Encrypted request packet len=84"
"126","7.524414","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","TCP","66","ssh > 49484 [ACK] Seq=1948 Ack=910 Win=16720 Len=0 TSval=5254088 TSecr=842872"
"127","9.837271","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","SSHv2","134","Encrypted response packet len=68"
"128","9.839599","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","49484 > ssh [FIN, ACK] Seq=910 Ack=2016 Win=20512 Len=0 TSval=843465 TSecr=5254666"
"129","9.841900","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","TCP","66","ssh > 49484 [FIN, ACK] Seq=2016 Ack=911 Win=16720 Len=0 TSval=5254668 TSecr=843465"
"130","9.843741","23.20.23.147","fe:ff:ff:ff:ff:ff","49484","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","49484 > ssh [ACK] Seq=911 Ack=2017 Win=20512 Len=0 TSval=843466 TSecr=5254668"
"131","9.844013","23.20.23.147","fe:ff:ff:ff:ff:ff","41519","10.252.174.188","12:31:38:00:a9:4e","22","TCP","74","41519 > ssh [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=843466 TSecr=0 WS=16"
