"No.","Time","Source IP","Source HW","Source Port","Dest IP","Dest HW","Dest Port","Protocol","Length","Info"
"1","0.000000000","10.0.2.15","CadmusCo_3b:89:8d","38641","94.8.222.9","RealtekU_12:35:02","80","TCP","74","38641 > http [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26124 TSecr=0 WS=64"
"2","0.000234000","10.0.2.15","CadmusCo_3b:89:8d","57517","94.8.222.9","RealtekU_12:35:02","443","TCP","74","57517 > https [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26124 TSecr=0 WS=64"
"3","0.008100000","94.8.222.9","RealtekU_12:35:02","80","10.0.2.15","CadmusCo_3b:89:8d","38641","TCP","60","http > 38641 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"4","0.008355000","10.0.2.15","CadmusCo_3b:89:8d","38641","94.8.222.9","RealtekU_12:35:02","80","TCP","54","38641 > http [ACK] Seq=1 Ack=1 Win=14600 Len=0"
"5","0.009290000","10.0.2.15","CadmusCo_3b:89:8d","38641","94.8.222.9","RealtekU_12:35:02","80","TCP","54","38641 > http [RST, ACK] Seq=1 Ack=1 Win=14600 Len=0"
"6","1.102330000","10.0.2.15","CadmusCo_3b:89:8d","57518","94.8.222.9","RealtekU_12:35:02","443","TCP","74","57518 > https [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26400 TSecr=0 WS=64"
"7","1.213620000","10.0.2.15","CadmusCo_3b:89:8d","51812","192.168.0.1","RealtekU_12:35:02","53","DNS","83","Standard query 0x24ba  PTR 9.222.8.94.in-addr.arpa"
"8","1.256527000","192.168.0.1","RealtekU_12:35:02","53","10.0.2.15","CadmusCo_3b:89:8d","51812","DNS","188","Standard query response 0x24ba  PTR 5e08de09.bb.sky.com"
"9","1.260281000","10.0.2.15","CadmusCo_3b:89:8d","59608","94.8.222.9","RealtekU_12:35:02","445","TCP","74","59608 > microsoft-ds [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26439 TSecr=0 WS=64"
"10","1.260415000","10.0.2.15","CadmusCo_3b:89:8d","51347","94.8.222.9","RealtekU_12:35:02","25","TCP","74","51347 > smtp [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26439 TSecr=0 WS=64"
"11","1.260506000","10.0.2.15","CadmusCo_3b:89:8d","33641","94.8.222.9","RealtekU_12:35:02","995","TCP","74","33641 > pop3s [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26439 TSecr=0 WS=64"
"12","1.260579000","10.0.2.15","CadmusCo_3b:89:8d","37939","94.8.222.9","RealtekU_12:35:02","22","TCP","74","37939 > ssh [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26439 TSecr=0 WS=64"
"13","1.260652000","10.0.2.15","CadmusCo_3b:89:8d","49428","94.8.222.9","RealtekU_12:35:02","139","TCP","74","49428 > netbios-ssn [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26439 TSecr=0 WS=64"
"14","1.260721000","10.0.2.15","CadmusCo_3b:89:8d","37580","94.8.222.9","RealtekU_12:35:02","3389","TCP","74","37580 > ms-wbt-server [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26439 TSecr=0 WS=64"
"15","1.261246000","10.0.2.15","CadmusCo_3b:89:8d","38141","94.8.222.9","RealtekU_12:35:02","199","TCP","74","38141 > smux [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26439 TSecr=0 WS=64"
"16","1.281920000","10.0.2.15","CadmusCo_3b:89:8d","50974","94.8.222.9","RealtekU_12:35:02","3306","TCP","74","50974 > mysql [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26444 TSecr=0 WS=64"
"17","1.299622000","10.0.2.15","CadmusCo_3b:89:8d","36986","94.8.222.9","RealtekU_12:35:02","110","TCP","74","36986 > pop3 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26449 TSecr=0 WS=64"
"18","1.309881000","10.0.2.15","CadmusCo_3b:89:8d","52553","94.8.222.9","RealtekU_12:35:02","113","TCP","74","52553 > auth [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26451 TSecr=0 WS=64"
"19","2.299948000","10.0.2.15","CadmusCo_3b:89:8d","36986","94.8.222.9","RealtekU_12:35:02","110","TCP","74","36986 > pop3 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26699 TSecr=0 WS=64"
"20","2.308257000","10.0.2.15","CadmusCo_3b:89:8d","52553","94.8.222.9","RealtekU_12:35:02","113","TCP","74","52553 > auth [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26701 TSecr=0 WS=64"
"21","2.366269000","10.0.2.15","CadmusCo_3b:89:8d","52554","94.8.222.9","RealtekU_12:35:02","113","TCP","74","52554 > auth [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26716 TSecr=0 WS=64"
"22","2.368585000","10.0.2.15","CadmusCo_3b:89:8d","36989","94.8.222.9","RealtekU_12:35:02","110","TCP","74","36989 > pop3 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26716 TSecr=0 WS=64"
"23","2.368737000","10.0.2.15","CadmusCo_3b:89:8d","50979","94.8.222.9","RealtekU_12:35:02","3306","TCP","74","50979 > mysql [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26716 TSecr=0 WS=64"
"24","2.368737000","10.0.2.15","CadmusCo_3b:89:8d","38148","94.8.222.9","RealtekU_12:35:02","199","TCP","74","38148 > smux [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26716 TSecr=0 WS=64"
"25","2.368737000","10.0.2.15","CadmusCo_3b:89:8d","37589","94.8.222.9","RealtekU_12:35:02","3389","TCP","74","37589 > ms-wbt-server [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26716 TSecr=0 WS=64"
"26","2.368737000","10.0.2.15","CadmusCo_3b:89:8d","49439","94.8.222.9","RealtekU_12:35:02","139","TCP","74","49439 > netbios-ssn [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26716 TSecr=0 WS=64"
"27","2.368737000","10.0.2.15","CadmusCo_3b:89:8d","37952","94.8.222.9","RealtekU_12:35:02","22","TCP","74","37952 > ssh [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26716 TSecr=0 WS=64"
"28","2.369294000","10.0.2.15","CadmusCo_3b:89:8d","33656","94.8.222.9","RealtekU_12:35:02","995","TCP","74","snip-slave > pop3s [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26716 TSecr=0 WS=64"
"29","2.369460000","10.0.2.15","CadmusCo_3b:89:8d","51364","94.8.222.9","RealtekU_12:35:02","25","TCP","74","51364 > smtp [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26716 TSecr=0 WS=64"
"30","2.373063000","10.0.2.15","CadmusCo_3b:89:8d","59627","94.8.222.9","RealtekU_12:35:02","445","TCP","74","59627 > microsoft-ds [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26717 TSecr=0 WS=64"
"31","2.466758000","10.0.2.15","CadmusCo_3b:89:8d","40566","94.8.222.9","RealtekU_12:35:02","143","TCP","74","40566 > imap [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26741 TSecr=0 WS=64"
"32","2.468425000","10.0.2.15","CadmusCo_3b:89:8d","36830","94.8.222.9","RealtekU_12:35:02","1720","TCP","74","36830 > h323hostcall [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26741 TSecr=0 WS=64"
"33","2.469175000","10.0.2.15","CadmusCo_3b:89:8d","39725","94.8.222.9","RealtekU_12:35:02","1723","TCP","74","39725 > pptp [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26741 TSecr=0 WS=64"
"34","2.469275000","10.0.2.15","CadmusCo_3b:89:8d","35891","94.8.222.9","RealtekU_12:35:02","21","TCP","74","35891 > ftp [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26741 TSecr=0 WS=64"
"35","2.469367000","10.0.2.15","CadmusCo_3b:89:8d","60895","94.8.222.9","RealtekU_12:35:02","993","TCP","74","60895 > imaps [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26741 TSecr=0 WS=64"
"36","2.469459000","10.0.2.15","CadmusCo_3b:89:8d","38669","94.8.222.9","RealtekU_12:35:02","80","TCP","74","38669 > http [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26741 TSecr=0 WS=64"
"37","2.469551000","10.0.2.15","CadmusCo_3b:89:8d","43117","94.8.222.9","RealtekU_12:35:02","256","TCP","74","43117 > rap [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26741 TSecr=0 WS=64"
"38","2.469789000","10.0.2.15","CadmusCo_3b:89:8d","56412","94.8.222.9","RealtekU_12:35:02","5900","TCP","74","56412 > rfb [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26741 TSecr=0 WS=64"
"39","2.477016000","10.0.2.15","CadmusCo_3b:89:8d","58005","94.8.222.9","RealtekU_12:35:02","8888","TCP","74","58005 > ddi-tcp-1 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26743 TSecr=0 WS=64"
"40","2.478798000","94.8.222.9","RealtekU_12:35:02","80","10.0.2.15","CadmusCo_3b:89:8d","38669","TCP","60","http > 38669 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"41","2.478798000","10.0.2.15","CadmusCo_3b:89:8d","38669","94.8.222.9","RealtekU_12:35:02","80","TCP","54","38669 > http [ACK] Seq=1 Ack=1 Win=14600 Len=0"
"42","2.478798000","10.0.2.15","CadmusCo_3b:89:8d","38669","94.8.222.9","RealtekU_12:35:02","80","TCP","54","38669 > http [RST, ACK] Seq=1 Ack=1 Win=14600 Len=0"
"43","2.478798000","10.0.2.15","CadmusCo_3b:89:8d","47562","94.8.222.9","RealtekU_12:35:02","8080","TCP","74","47562 > http-alt [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26744 TSecr=0 WS=64"
"44","2.482766000","10.0.2.15","CadmusCo_3b:89:8d","43511","94.8.222.9","RealtekU_12:35:02","111","TCP","74","43511 > sunrpc [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26745 TSecr=0 WS=64"
"45","2.483867000","10.0.2.15","CadmusCo_3b:89:8d","42324","94.8.222.9","RealtekU_12:35:02","587","TCP","74","42324 > submission [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26745 TSecr=0 WS=64"
"46","2.488712000","10.0.2.15","CadmusCo_3b:89:8d","35090","94.8.222.9","RealtekU_12:35:02","53","TCP","74","35090 > domain [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26746 TSecr=0 WS=64"
"47","2.491835000","10.0.2.15","CadmusCo_3b:89:8d","51877","94.8.222.9","RealtekU_12:35:02","135","TCP","74","51877 > epmap [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26747 TSecr=0 WS=64"
"48","2.492825000","10.0.2.15","CadmusCo_3b:89:8d","53600","94.8.222.9","RealtekU_12:35:02","554","TCP","74","53600 > rtsp [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26747 TSecr=0 WS=64"
"49","2.493707000","10.0.2.15","CadmusCo_3b:89:8d","53046","94.8.222.9","RealtekU_12:35:02","23","TCP","74","53046 > telnet [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26747 TSecr=0 WS=64"
"50","2.494606000","10.0.2.15","CadmusCo_3b:89:8d","56673","94.8.222.9","RealtekU_12:35:02","1025","TCP","74","56673 > blackjack [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26748 TSecr=0 WS=64"
"51","2.498134000","10.0.2.15","CadmusCo_3b:89:8d","57556","94.8.222.9","RealtekU_12:35:02","443","TCP","74","57556 > https [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26749 TSecr=0 WS=64"
"52","2.499589000","10.0.2.15","CadmusCo_3b:89:8d","42565","94.8.222.9","RealtekU_12:35:02","10082","TCP","74","42565 > amandaidx [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26749 TSecr=0 WS=64"
"53","2.499755000","10.0.2.15","CadmusCo_3b:89:8d","37992","94.8.222.9","RealtekU_12:35:02","1002","TCP","74","37992 > 1002 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26749 TSecr=0 WS=64"
"54","2.499837000","10.0.2.15","CadmusCo_3b:89:8d","35539","94.8.222.9","RealtekU_12:35:02","1755","TCP","74","35539 > ms-streaming [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26749 TSecr=0 WS=64"
"55","2.499916000","10.0.2.15","CadmusCo_3b:89:8d","45149","94.8.222.9","RealtekU_12:35:02","5950","TCP","74","45149 > 5950 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26749 TSecr=0 WS=64"
"56","2.499995000","10.0.2.15","CadmusCo_3b:89:8d","35950","94.8.222.9","RealtekU_12:35:02","5050","TCP","74","35950 > mmcc [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26749 TSecr=0 WS=64"
"57","2.500066000","10.0.2.15","CadmusCo_3b:89:8d","54534","94.8.222.9","RealtekU_12:35:02","7443","TCP","74","54534 > oracleas-https [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26749 TSecr=0 WS=64"
"58","2.500131000","10.0.2.15","CadmusCo_3b:89:8d","59250","94.8.222.9","RealtekU_12:35:02","2383","TCP","74","59250 > ms-olap4 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26749 TSecr=0 WS=64"
"59","2.500578000","10.0.2.15","CadmusCo_3b:89:8d","34892","94.8.222.9","RealtekU_12:35:02","481","TCP","74","34892 > ph [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26749 TSecr=0 WS=64"
"60","2.500661000","10.0.2.15","CadmusCo_3b:89:8d","60038","94.8.222.9","RealtekU_12:35:02","1030","TCP","74","60038 > iad1 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26749 TSecr=0 WS=64"
"61","2.500729000","10.0.2.15","CadmusCo_3b:89:8d","56337","94.8.222.9","RealtekU_12:35:02","1040","TCP","74","56337 > netarx [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26749 TSecr=0 WS=64"
"62","2.500801000","10.0.2.15","CadmusCo_3b:89:8d","38669","94.8.222.9","RealtekU_12:35:02","35500","TCP","74","38669 > 35500 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26749 TSecr=0 WS=64"
"63","2.500869000","10.0.2.15","CadmusCo_3b:89:8d","53762","94.8.222.9","RealtekU_12:35:02","2048","TCP","74","53762 > 2048 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26749 TSecr=0 WS=64"
"64","2.500944000","10.0.2.15","CadmusCo_3b:89:8d","42963","94.8.222.9","RealtekU_12:35:02","163","TCP","74","42963 > cmip-man [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26749 TSecr=0 WS=64"
"65","2.566968000","10.0.2.15","CadmusCo_3b:89:8d","40597","94.8.222.9","RealtekU_12:35:02","143","TCP","74","40597 > imap [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26766 TSecr=0 WS=64"
"66","2.572976000","10.0.2.15","CadmusCo_3b:89:8d","58029","94.8.222.9","RealtekU_12:35:02","8888","TCP","74","58029 > ddi-tcp-1 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26767 TSecr=0 WS=64"
"67","2.573072000","10.0.2.15","CadmusCo_3b:89:8d","56438","94.8.222.9","RealtekU_12:35:02","5900","TCP","74","56438 > rfb [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26767 TSecr=0 WS=64"
"68","2.573154000","10.0.2.15","CadmusCo_3b:89:8d","43145","94.8.222.9","RealtekU_12:35:02","256","TCP","74","43145 > rap [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26767 TSecr=0 WS=64"
"69","2.573236000","10.0.2.15","CadmusCo_3b:89:8d","60926","94.8.222.9","RealtekU_12:35:02","993","TCP","74","60926 > imaps [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26767 TSecr=0 WS=64"
"70","2.573323000","10.0.2.15","CadmusCo_3b:89:8d","35924","94.8.222.9","RealtekU_12:35:02","21","TCP","74","35924 > ftp [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26767 TSecr=0 WS=64"
"71","2.573404000","10.0.2.15","CadmusCo_3b:89:8d","39760","94.8.222.9","RealtekU_12:35:02","1723","TCP","74","39760 > pptp [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26767 TSecr=0 WS=64"
"72","2.573486000","10.0.2.15","CadmusCo_3b:89:8d","36867","94.8.222.9","RealtekU_12:35:02","1720","TCP","74","36867 > h323hostcall [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26767 TSecr=0 WS=64"
"73","2.582537000","10.0.2.15","CadmusCo_3b:89:8d","47592","94.8.222.9","RealtekU_12:35:02","8080","TCP","74","47592 > http-alt [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26770 TSecr=0 WS=64"
"74","2.582823000","10.0.2.15","CadmusCo_3b:89:8d","43541","94.8.222.9","RealtekU_12:35:02","111","TCP","74","43541 > sunrpc [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26770 TSecr=0 WS=64"
"75","2.584144000","10.0.2.15","CadmusCo_3b:89:8d","42354","94.8.222.9","RealtekU_12:35:02","587","TCP","74","42354 > submission [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26770 TSecr=0 WS=64"
"76","2.595818000","10.0.2.15","CadmusCo_3b:89:8d","56699","94.8.222.9","RealtekU_12:35:02","1025","TCP","74","56699 > blackjack [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26773 TSecr=0 WS=64"
"77","2.595998000","10.0.2.15","CadmusCo_3b:89:8d","53074","94.8.222.9","RealtekU_12:35:02","23","TCP","74","53074 > telnet [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26773 TSecr=0 WS=64"
"78","2.596060000","10.0.2.15","CadmusCo_3b:89:8d","53630","94.8.222.9","RealtekU_12:35:02","554","TCP","74","53630 > rtsp [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26773 TSecr=0 WS=64"
"79","2.596121000","10.0.2.15","CadmusCo_3b:89:8d","51909","94.8.222.9","RealtekU_12:35:02","135","TCP","74","51909 > epmap [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26773 TSecr=0 WS=64"
"80","2.596182000","10.0.2.15","CadmusCo_3b:89:8d","35124","94.8.222.9","RealtekU_12:35:02","53","TCP","74","35124 > domain [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26773 TSecr=0 WS=64"
"81","2.598268000","10.0.2.15","CadmusCo_3b:89:8d","57586","94.8.222.9","RealtekU_12:35:02","443","TCP","74","57586 > https [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26774 TSecr=0 WS=64"
"82","2.599939000","10.0.2.15","CadmusCo_3b:89:8d","35567","94.8.222.9","RealtekU_12:35:02","1755","TCP","74","35567 > ms-streaming [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26774 TSecr=0 WS=64"
"83","2.600002000","10.0.2.15","CadmusCo_3b:89:8d","38022","94.8.222.9","RealtekU_12:35:02","1002","TCP","74","38022 > 1002 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26774 TSecr=0 WS=64"
"84","2.600061000","10.0.2.15","CadmusCo_3b:89:8d","42597","94.8.222.9","RealtekU_12:35:02","10082","TCP","74","42597 > amandaidx [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26774 TSecr=0 WS=64"
"85","2.600259000","10.0.2.15","CadmusCo_3b:89:8d","59277","94.8.222.9","RealtekU_12:35:02","2383","TCP","74","59277 > ms-olap4 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26774 TSecr=0 WS=64"
"86","2.600317000","10.0.2.15","CadmusCo_3b:89:8d","54563","94.8.222.9","RealtekU_12:35:02","7443","TCP","74","54563 > oracleas-https [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26774 TSecr=0 WS=64"
"87","2.600376000","10.0.2.15","CadmusCo_3b:89:8d","35981","94.8.222.9","RealtekU_12:35:02","5050","TCP","74","35981 > mmcc [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26774 TSecr=0 WS=64"
"88","2.600435000","10.0.2.15","CadmusCo_3b:89:8d","45182","94.8.222.9","RealtekU_12:35:02","5950","TCP","74","45182 > 5950 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26774 TSecr=0 WS=64"
"89","2.600569000","10.0.2.15","CadmusCo_3b:89:8d","34922","94.8.222.9","RealtekU_12:35:02","481","TCP","74","34922 > ph [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26774 TSecr=0 WS=64"
"90","2.601179000","10.0.2.15","CadmusCo_3b:89:8d","60068","94.8.222.9","RealtekU_12:35:02","1030","TCP","74","60068 > iad1 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26774 TSecr=0 WS=64"
"91","2.604769000","10.0.2.15","CadmusCo_3b:89:8d","42990","94.8.222.9","RealtekU_12:35:02","163","TCP","74","42990 > cmip-man [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26775 TSecr=0 WS=64"
"92","2.604850000","10.0.2.15","CadmusCo_3b:89:8d","53791","94.8.222.9","RealtekU_12:35:02","2048","TCP","74","53791 > 2048 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26775 TSecr=0 WS=64"
"93","2.604920000","10.0.2.15","CadmusCo_3b:89:8d","38700","94.8.222.9","RealtekU_12:35:02","35500","TCP","74","38700 > 35500 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26775 TSecr=0 WS=64"
"94","2.604978000","10.0.2.15","CadmusCo_3b:89:8d","56370","94.8.222.9","RealtekU_12:35:02","1040","TCP","74","56370 > netarx [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26775 TSecr=0 WS=64"
"95","2.667193000","10.0.2.15","CadmusCo_3b:89:8d","41252","94.8.222.9","RealtekU_12:35:02","5877","TCP","74","41252 > 5877 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26791 TSecr=0 WS=64"
"96","2.673324000","10.0.2.15","CadmusCo_3b:89:8d","50677","94.8.222.9","RealtekU_12:35:02","1083","TCP","74","50677 > ansoft-lm-1 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26792 TSecr=0 WS=64"
"97","2.673504000","10.0.2.15","CadmusCo_3b:89:8d","57735","94.8.222.9","RealtekU_12:35:02","5988","TCP","74","57735 > wbem-http [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26792 TSecr=0 WS=64"
"98","2.673566000","10.0.2.15","CadmusCo_3b:89:8d","54758","94.8.222.9","RealtekU_12:35:02","5987","TCP","74","54758 > wbem-rmi [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26792 TSecr=0 WS=64"
"99","2.673769000","10.0.2.15","CadmusCo_3b:89:8d","33341","94.8.222.9","RealtekU_12:35:02","1700","TCP","74","33341 > mps-raft [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26792 TSecr=0 WS=64"
"100","2.673831000","10.0.2.15","CadmusCo_3b:89:8d","58729","94.8.222.9","RealtekU_12:35:02","801","TCP","74","58729 > 801 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26792 TSecr=0 WS=64"
"101","2.673896000","10.0.2.15","CadmusCo_3b:89:8d","33086","94.8.222.9","RealtekU_12:35:02","4343","TCP","74","33086 > unicall [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26792 TSecr=0 WS=64"
"102","2.673958000","10.0.2.15","CadmusCo_3b:89:8d","51123","94.8.222.9","RealtekU_12:35:02","8021","TCP","74","51123 > intu-ec-client [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26792 TSecr=0 WS=64"
"103","2.682885000","10.0.2.15","CadmusCo_3b:89:8d","42952","94.8.222.9","RealtekU_12:35:02","212","TCP","74","42952 > anet [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26795 TSecr=0 WS=64"
"104","2.683473000","10.0.2.15","CadmusCo_3b:89:8d","59932","94.8.222.9","RealtekU_12:35:02","211","TCP","74","59932 > 914c-g [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26795 TSecr=0 WS=64"
"105","2.685348000","10.0.2.15","CadmusCo_3b:89:8d","47769","94.8.222.9","RealtekU_12:35:02","10621","TCP","74","47769 > 10621 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26795 TSecr=0 WS=64"
"106","2.699470000","10.0.2.15","CadmusCo_3b:89:8d","53597","94.8.222.9","RealtekU_12:35:02","1033","TCP","74","53597 > netinfo-local [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26799 TSecr=0 WS=64"
"107","2.699700000","10.0.2.15","CadmusCo_3b:89:8d","44539","94.8.222.9","RealtekU_12:35:02","1862","TCP","74","44539 > mysql-cm-agent [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26799 TSecr=0 WS=64"
"108","2.699787000","10.0.2.15","CadmusCo_3b:89:8d","57517","94.8.222.9","RealtekU_12:35:02","593","TCP","74","57517 > http-rpc-epmap [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=26799 TSecr=0 WS=64"
